{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_003_028.jpg', 'label': 0, 'file_name': 'Cochlospermum_003_028.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_005_017.jpg', 'label': 6, 'file_name': 'Cecropia_005_017.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Copaifera/Copaifera_006_039.jpg', 'label': 3, 'file_name': 'Copaifera_006_039.jpg', 'class': 'Copaifera'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_005_026.jpg', 'label': 2, 'file_name': 'Astronium_005_026.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_004_025.jpg', 'label': 9, 'file_name': 'Cedrelinga_004_025.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_002_024.jpg', 'label': 8, 'file_name': 'Calophyllum_002_024.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_005_031.jpg', 'label': 1, 'file_name': 'Aspidosperma_005_031.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_002_025.jpg', 'label': 6, 'file_name': 'Cecropia_002_025.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Copaifera/Copaifera_006_029.jpg', 'label': 3, 'file_name': 'Copaifera_006_029.jpg', 'class': 'Copaifera'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Copaifera/Copaifera_001_008.jpg', 'label': 3, 'file_name': 'Copaifera_001_008.jpg', 'class': 'Copaifera'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_002_037.jpg', 'label': 6, 'file_name': 'Cecropia_002_037.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_004_029.jpg', 'label': 9, 'file_name': 'Cedrelinga_004_029.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_005_016.jpg', 'label': 7, 'file_name': 'Apuleia_005_016.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_003_000.jpg', 'label': 0, 'file_name': 'Cochlospermum_003_000.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_003_024.jpg', 'label': 7, 'file_name': 'Apuleia_003_024.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_001_037.jpg', 'label': 2, 'file_name': 'Astronium_001_037.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_003_000.jpg', 'label': 7, 'file_name': 'Apuleia_003_000.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_002_013.jpg', 'label': 7, 'file_name': 'Apuleia_002_013.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_002_031.jpg', 'label': 9, 'file_name': 'Cedrelinga_002_031.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_006_019.jpg', 'label': 9, 'file_name': 'Cedrelinga_006_019.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_001_006.jpg', 'label': 1, 'file_name': 'Aspidosperma_001_006.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_005_015.jpg', 'label': 4, 'file_name': 'Combretum_005_015.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_006_000.jpg', 'label': 5, 'file_name': 'Byrsonima_006_000.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_005_020.jpg', 'label': 4, 'file_name': 'Combretum_005_020.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_001_025.jpg', 'label': 4, 'file_name': 'Combretum_001_025.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Copaifera/Copaifera_004_013.jpg', 'label': 3, 'file_name': 'Copaifera_004_013.jpg', 'class': 'Copaifera'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_000_027.jpg', 'label': 7, 'file_name': 'Apuleia_000_027.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_004_028.jpg', 'label': 6, 'file_name': 'Cecropia_004_028.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_001_036.jpg', 'label': 2, 'file_name': 'Astronium_001_036.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_005_027.jpg', 'label': 2, 'file_name': 'Astronium_005_027.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_005_027.jpg', 'label': 9, 'file_name': 'Cedrelinga_005_027.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_005_037.jpg', 'label': 8, 'file_name': 'Calophyllum_005_037.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_006_028.jpg', 'label': 4, 'file_name': 'Combretum_006_028.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_001_021.jpg', 'label': 9, 'file_name': 'Cedrelinga_001_021.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_004_032.jpg', 'label': 6, 'file_name': 'Cecropia_004_032.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_000_015.jpg', 'label': 0, 'file_name': 'Cochlospermum_000_015.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_004_024.jpg', 'label': 2, 'file_name': 'Astronium_004_024.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_002_025.jpg', 'label': 2, 'file_name': 'Astronium_002_025.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_005_016.jpg', 'label': 4, 'file_name': 'Combretum_005_016.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_005_018.jpg', 'label': 1, 'file_name': 'Aspidosperma_005_018.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_005_011.jpg', 'label': 0, 'file_name': 'Cochlospermum_005_011.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_002_002.jpg', 'label': 7, 'file_name': 'Apuleia_002_002.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_002_027.jpg', 'label': 8, 'file_name': 'Calophyllum_002_027.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_004_037.jpg', 'label': 9, 'file_name': 'Cedrelinga_004_037.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_003_037.jpg', 'label': 7, 'file_name': 'Apuleia_003_037.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_002_038.jpg', 'label': 8, 'file_name': 'Calophyllum_002_038.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_004_001.jpg', 'label': 2, 'file_name': 'Astronium_004_001.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_001_027.jpg', 'label': 1, 'file_name': 'Aspidosperma_001_027.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_006_008.jpg', 'label': 5, 'file_name': 'Byrsonima_006_008.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_004_037.jpg', 'label': 2, 'file_name': 'Astronium_004_037.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_002_016.jpg', 'label': 4, 'file_name': 'Combretum_002_016.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_003_022.jpg', 'label': 2, 'file_name': 'Astronium_003_022.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_003_014.jpg', 'label': 0, 'file_name': 'Cochlospermum_003_014.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_000_036.jpg', 'label': 8, 'file_name': 'Calophyllum_000_036.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_006_018.jpg', 'label': 1, 'file_name': 'Aspidosperma_006_018.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_002_017.jpg', 'label': 6, 'file_name': 'Cecropia_002_017.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_001_020.jpg', 'label': 9, 'file_name': 'Cedrelinga_001_020.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_005_030.jpg', 'label': 8, 'file_name': 'Calophyllum_005_030.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_001_016.jpg', 'label': 7, 'file_name': 'Apuleia_001_016.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_004_033.jpg', 'label': 4, 'file_name': 'Combretum_004_033.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_004_031.jpg', 'label': 6, 'file_name': 'Cecropia_004_031.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_004_022.jpg', 'label': 6, 'file_name': 'Cecropia_004_022.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_002_021.jpg', 'label': 1, 'file_name': 'Aspidosperma_002_021.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_002_004.jpg', 'label': 6, 'file_name': 'Cecropia_002_004.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_001_018.jpg', 'label': 9, 'file_name': 'Cedrelinga_001_018.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_001_013.jpg', 'label': 2, 'file_name': 'Astronium_001_013.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_000_017.jpg', 'label': 7, 'file_name': 'Apuleia_000_017.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_006_001.jpg', 'label': 0, 'file_name': 'Cochlospermum_006_001.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_006_014.jpg', 'label': 5, 'file_name': 'Byrsonima_006_014.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_005_015.jpg', 'label': 1, 'file_name': 'Aspidosperma_005_015.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_001_032.jpg', 'label': 4, 'file_name': 'Combretum_001_032.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_005_031.jpg', 'label': 5, 'file_name': 'Byrsonima_005_031.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_002_005.jpg', 'label': 2, 'file_name': 'Astronium_002_005.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_006_009.jpg', 'label': 5, 'file_name': 'Byrsonima_006_009.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_003_038.jpg', 'label': 8, 'file_name': 'Calophyllum_003_038.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_001_007.jpg', 'label': 9, 'file_name': 'Cedrelinga_001_007.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_000_008.jpg', 'label': 9, 'file_name': 'Cedrelinga_000_008.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_005_027.jpg', 'label': 5, 'file_name': 'Byrsonima_005_027.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Copaifera/Copaifera_000_036.jpg', 'label': 3, 'file_name': 'Copaifera_000_036.jpg', 'class': 'Copaifera'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_000_006.jpg', 'label': 6, 'file_name': 'Cecropia_000_006.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_005_005.jpg', 'label': 1, 'file_name': 'Aspidosperma_005_005.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_004_026.jpg', 'label': 8, 'file_name': 'Calophyllum_004_026.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_004_030.jpg', 'label': 0, 'file_name': 'Cochlospermum_004_030.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_002_039.jpg', 'label': 8, 'file_name': 'Calophyllum_002_039.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_004_004.jpg', 'label': 9, 'file_name': 'Cedrelinga_004_004.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_001_000.jpg', 'label': 0, 'file_name': 'Cochlospermum_001_000.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_005_015.jpg', 'label': 7, 'file_name': 'Apuleia_005_015.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_005_029.jpg', 'label': 1, 'file_name': 'Aspidosperma_005_029.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_006_014.jpg', 'label': 0, 'file_name': 'Cochlospermum_006_014.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_000_020.jpg', 'label': 2, 'file_name': 'Astronium_000_020.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_006_010.jpg', 'label': 0, 'file_name': 'Cochlospermum_006_010.jpg', 'class': 'Cochlospermum'}
